date,day_of_week,channel,spend,revenue,roas,impressions,clicks,conversions,new_customers,ctr,cpc,cpa,aov,source_row,record_id,expected_at_reported_roas,revenue_difference,explanation
2024-02-11,Sun,Google Display,48927.38,64995.13,1.33,1230335,44652,59,25,3.63,1.1,829.28,1101.61,4063,2024-02-11|Google Display,65073.42,-78.29,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,YouTube,195857.59,334211.39,1.71,990332,8684,649,227,0.88,22.55,301.78,514.96,4064,2024-02-11|YouTube,334916.48,-705.09,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,Instagram Reels,83353.62,238558.06,2.86,804939,40118,213,146,4.98,2.08,391.33,1119.99,4065,2024-02-11|Instagram Reels,238391.35,166.71,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,Email,52786.16,508520.75,9.63,188385,1967,376,157,1.04,26.84,140.39,1352.45,4066,2024-02-11|Email,508330.72,190.03,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,SMS,23108.74,176698.67,7.65,148798,6801,170,122,4.57,3.4,135.93,1039.4,4067,2024-02-11|SMS,176781.86,-83.19,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,Influencer,308019.66,1184273.99,3.84,4295596,161080,1623,1038,3.75,1.91,189.78,729.68,4068,2024-02-11|Influencer,1182795.49,1478.50,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,Affiliate,182272.6,616154.3,3.38,3199809,62821,478,239,1.96,2.9,381.32,1289.03,4069,2024-02-11|Affiliate,616081.39,72.91,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-11,Sun,Organic Social,293736.26,1418041.17,4.83,4421153,216373,1262,1009,4.89,1.36,232.75,1123.65,4070,2024-02-11|Organic Social,1418746.14,-704.97,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Meta Ads,165940.19,499446.78,3.01,549149,19285,299,200,3.51,8.6,554.98,1670.39,4071,2024-02-12|Meta Ads,499479.97,-33.19,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Google Search,361393.06,1646181.53,4.56,7387038,183118,2024,1416,2.48,1.97,178.55,813.33,4072,2024-02-12|Google Search,1647952.35,-1770.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Google Display,134818.52,231483.4,1.72,1209192,47248,174,99,3.91,2.85,774.82,1330.36,4073,2024-02-12|Google Display,231887.85,-404.45,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,YouTube,54902.27,95376.22,1.74,168718,5400,59,43,3.2,10.17,930.55,1616.55,4074,2024-02-12|YouTube,95529.95,-153.73,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Instagram Reels,18493.4,36422.75,1.97,303236,7924,26,17,2.61,2.33,711.28,1400.88,4075,2024-02-12|Instagram Reels,36432.00,-9.25,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Email,27689.12,234075.51,8.45,683683,22074,180,100,3.23,1.25,153.83,1300.42,4076,2024-02-12|Email,233973.06,102.45,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,SMS,34885.35,271655.71,7.79,1010196,11869,173,51,1.17,2.94,201.65,1570.26,4077,2024-02-12|SMS,271756.88,-101.17,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Influencer,31776.97,67398.95,2.12,807461,47319,36,28,5.86,0.67,882.69,1872.19,4078,2024-02-12|Influencer,67367.18,31.77,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Affiliate,276105.49,1940911.15,7.03,4328359,228232,2187,1399,5.27,1.21,126.25,887.48,4079,2024-02-12|Affiliate,1941021.59,-110.44,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-12,Mon,Organic Social,30866.08,92900.73,3.01,318537,11279,49,26,3.54,2.74,629.92,1895.93,4080,2024-02-12|Organic Social,92906.90,-6.17,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Meta Ads,339043.65,458522.63,1.35,4928722,201275,556,194,4.08,1.68,609.79,824.68,4081,2024-02-13|Meta Ads,457708.93,813.70,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Google Search,323240.21,1025964.43,3.17,6915283,299644,1305,809,4.33,1.08,247.69,786.18,4082,2024-02-13|Google Search,1024671.47,1292.96,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Google Display,372445.72,212443.04,0.57,6627661,250813,209,144,3.78,1.48,1782.04,1016.47,4083,2024-02-13|Google Display,212294.06,148.98,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,YouTube,51862.65,62027.73,1.2,1489724,87331,100,55,5.86,0.59,518.63,620.28,4084,2024-02-13|YouTube,62235.18,-207.45,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Instagram Reels,418470.42,1482222.23,3.54,9514781,542458,752,579,5.7,0.77,556.48,1971.04,4085,2024-02-13|Instagram Reels,1481385.29,836.94,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Email,43385.4,454227.78,10.47,256520,1811,559,357,0.71,23.96,77.61,812.57,4086,2024-02-13|Email,454245.14,-17.36,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,SMS,6188.69,40082.91,6.48,148719,3563,37,18,2.4,1.74,167.26,1083.32,4087,2024-02-13|SMS,40102.71,-19.80,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Influencer,270956.32,511023.62,1.89,1584579,85612,551,214,5.4,3.16,491.75,927.45,4088,2024-02-13|Influencer,512107.44,-1083.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Affiliate,452355.91,1772873.28,3.92,12670845,587331,1129,530,4.64,0.77,400.67,1570.3,4089,2024-02-13|Affiliate,1773235.17,-361.89,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-13,Tue,Organic Social,106572.21,484349.38,4.54,542687,13508,372,282,2.49,7.89,286.48,1302.01,4090,2024-02-13|Organic Social,483837.83,511.55,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Meta Ads,77109.94,196506.97,2.55,1613582,47075,166,112,2.92,1.64,464.52,1183.78,4091,2024-02-14|Meta Ads,196630.35,-123.38,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Google Search,23859.26,73534.24,3.08,162913,9274,46,34,5.69,2.57,518.68,1598.57,4092,2024-02-14|Google Search,73486.52,47.72,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Google Display,7359.87,4672.05,0.63,29043,1738,5,2,5.98,4.23,1471.97,934.41,4093,2024-02-14|Google Display,4636.72,35.33,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,YouTube,383055.9,588527.08,1.54,8082089,164670,656,301,2.04,2.33,583.93,897.14,4094,2024-02-14|YouTube,589906.09,-1379.01,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Instagram Reels,404752.28,562281.87,1.39,6348709,185235,1017,559,2.92,2.19,397.99,552.88,4095,2024-02-14|Instagram Reels,562605.67,-323.80,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Email,52259.3,406744.58,7.78,653335,28320,416,174,4.33,1.85,125.62,977.75,4096,2024-02-14|Email,406577.35,167.23,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,SMS,20761.4,116894.99,5.63,300314,14209,117,80,4.73,1.46,177.45,999.1,4097,2024-02-14|SMS,116886.68,8.31,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Influencer,422786.42,1026863.66,2.43,11496428,121710,1230,405,1.06,3.47,343.73,834.85,4098,2024-02-14|Influencer,1027371.00,-507.34,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Affiliate,469775.19,2610446.78,5.56,4222942,72015,2691,1157,1.71,6.52,174.57,970.07,4099,2024-02-14|Affiliate,2611950.06,-1503.28,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-14,Wed,Organic Social,370134.43,1505114.65,4.07,9745518,203825,1609,804,2.09,1.82,230.04,935.43,4100,2024-02-14|Organic Social,1506447.13,-1332.48,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Meta Ads,232112.66,606092.58,2.61,4946444,288099,650,500,5.82,0.81,357.1,932.45,4101,2024-02-15|Meta Ads,605814.04,278.54,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Google Search,92297.52,249480.2,2.7,1942505,50696,277,144,2.61,1.82,333.2,900.65,4102,2024-02-15|Google Search,249203.30,276.90,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Google Display,162101.79,122354.43,0.75,1696873,70258,84,51,4.14,2.31,1929.78,1456.6,4103,2024-02-15|Google Display,121576.34,778.09,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,YouTube,314589.55,744444.71,2.37,1855572,29389,931,437,1.58,10.7,337.9,799.62,4104,2024-02-15|YouTube,745577.23,-1132.52,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Instagram Reels,36232.46,105697.33,2.92,372617,6057,60,24,1.63,5.98,603.87,1761.62,4105,2024-02-15|Instagram Reels,105798.78,-101.45,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Email,36313.29,210755.07,5.8,573191,9056,135,79,1.58,4.01,268.99,1561.15,4106,2024-02-15|Email,210617.08,137.99,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,SMS,39512.24,277281.1,7.02,431998,9730,164,59,2.25,4.06,240.93,1690.74,4107,2024-02-15|SMS,277375.92,-94.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Influencer,24437.68,122638.05,5.02,638497,19814,180,73,3.1,1.23,135.76,681.32,4108,2024-02-15|Influencer,122677.15,-39.10,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Affiliate,252843.65,946494.92,3.74,2320104,72052,1273,814,3.11,3.51,198.62,743.52,4109,2024-02-15|Affiliate,945635.25,859.67,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-15,Thu,Organic Social,165535.85,850986.7,5.14,1086232,19010,1285,783,1.75,8.71,128.82,662.25,4110,2024-02-15|Organic Social,850854.27,132.43,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Meta Ads,271210.33,1004129.13,3.7,2635520,100148,1917,1111,3.8,2.71,141.48,523.8,4111,2024-02-16|Meta Ads,1003478.22,650.91,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Google Search,384594.87,1587915.3,4.13,10975910,347343,1233,579,3.16,1.11,311.92,1287.85,4112,2024-02-16|Google Search,1588376.81,-461.51,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Google Display,93260.58,159065.25,1.71,2511820,21913,255,175,0.87,4.26,365.73,623.79,4113,2024-02-16|Google Display,159475.59,-410.34,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,YouTube,175259.38,514000.71,2.93,1770586,35684,273,152,2.02,4.91,641.98,1882.79,4114,2024-02-16|YouTube,513509.98,490.73,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Instagram Reels,57715.4,247298.95,4.28,1481745,64787,300,108,4.37,0.89,192.38,824.33,4115,2024-02-16|Instagram Reels,247021.91,277.04,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Email,52374.3,373114.51,7.12,1407097,26185,188,99,1.86,2,278.59,1984.65,4116,2024-02-16|Email,372905.02,209.49,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,SMS,10371.61,56413.26,5.44,120222,862,42,21,0.72,12.03,246.94,1343.17,4117,2024-02-16|SMS,56421.56,-8.30,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Influencer,41721.91,192655.09,4.62,1048542,37558,104,57,3.58,1.11,401.17,1852.45,4118,2024-02-16|Influencer,192755.22,-100.13,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Affiliate,470631.39,3098260.57,6.58,8680650,59510,5758,2360,0.69,7.91,81.74,538.08,4119,2024-02-16|Affiliate,3096754.55,1506.02,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2024-02-16,Fri,Organic Social,181995.75,857418.38,4.71,2489770,58580,448,219,2.35,3.11,406.24,1913.88,4120,2024-02-16|Organic Social,857199.98,218.40,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
